Id,Front,Left,Rear,Right
2c91808e5aba7da4015acd44d6df5823,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c9180935b853a2d015b920353111f7c,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c91808d5aba7da4015acd4aac205ccd,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c9180935b853a2d015b8b65c9ab4d46,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c91808d5aba7da4015acd4d46cd5d15,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808e5aba7da4015acd4a1b465873,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c91808d5aba7da4015acd473c315c7a,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c9180935b853a2d015b8b5c6a6f4cbd,0.654551744461,0.115090198815,0.115029126406,0.115328975022
2c91808d5aba7da4015acd473c315c7d,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808d5aba7da4015acda20ef360a5,0.654551744461,0.115090198815,0.115029126406,0.115328975022
2c91808d5aba7da4015acdb8ac7b61d7,0.613818049431,0.118449039757,0.11838619411,0.14934669435
2c91808d5aba7da4015acdb8ac7b61d6,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c91808e5aba7da4015acd5a21f15954,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808e5aba7da4015acd4cd5795897,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c9180a35b853b13015b8b5b03f15063,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c9180845aba7d30015acdc5b2610540,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c91808d5aba7da4015acdb8ac7b61cd,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c9180845aba7d30015acdc5b2610547,0.655080318451,0.1148070544,0.114746138453,0.115366473794
2c91808e5aba7da4015acd4cd57958a5,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c91808e5b853b1a015b8b770bcf4c3b,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808e5aba7da4015acd5a43015971,0.16657076776,0.167335823178,0.407179951668,0.258913427591
2c91808e5aba7da4015acd5a43015973,0.639799833298,0.117205895483,0.117143705487,0.125850558281
2c91808d5aba7da4015acdd3fa8963b2,0.266833156347,0.137225151062,0.137152343988,0.458789348602
2c91809e5aba7d25015acde7c2c62b7f,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c9180ad5b853aa1015b8b88d370551e,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c9180935b853a2d015b8b6f39a04e0e,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91808e5aba7da4015acd546633590d,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808d5aba7da4015acdd3fa8963b7,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91808e5b853b1a015b8ba12a9c4e66,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c9180935b853a2d015b9251f48f23e3,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c9180ad5b853aa1015b8b730c72535e,0.655080318451,0.1148070544,0.114746138453,0.115366473794
2c91808e5aba7da4015acd5a62bc5988,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c9180a35b853b13015b8b58df1a5059,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c9180845aba7d30015acd5c653c00d8,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c9180ad5b853aa1015b8b6d289f52d5,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c9180845aba7d30015acd4d2ca00037,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c9180ad5b853aa1015b8b61066151f5,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c9180a35b853b13015b8bdae78b5875,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808d5aba7da4015acdae944f616e,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91809e5aba7d25015acdb99fff27ce,0.118779160082,0.116451434791,0.649217665195,0.115551732481
2c91809e5aba7d25015acd722bec2179,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c9180935b853a2d015b8b9a210c514a,0.642282664776,0.117660731077,0.117598302662,0.122458323836
2c91808e5b853b1a015b8b9c5cfb4e2f,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808e5b853b1a015b8b9c5cfb4e29,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c91808e5aba7da4015acd68cea25a0e,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91809659f86230015a08ad579a6bd9,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91809659f86230015a085af3516476,0.655418038368,0.114801570773,0.114740647376,0.115039750934
2c91809659f86230015a08d006806f3c,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91809659f86230015a0853b4356382,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91809659f86230015a09b5d5e012b1,0.29077771306,0.457603603601,0.126178309321,0.125440314412
2c91809659f86230015a09b5d5e012ac,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91809659f86230015a08913d696916,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c91809659f86230015a091d86587829,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808e5aba7da4015acdea7a2b61a5,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c91809e5aba7d25015acd7eaf23224a,0.654265940189,0.114497005939,0.114436261356,0.116800770164
2c91808d5aba7da4015acd9bc1406042,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c9180935b853a2d015b8b5ac4b74c9c,0.114523440599,0.118355751038,0.65227329731,0.114847518504
2c91809e5aba7d25015acd75ac2f21b6,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c91808d5aba7da4015acd99124c6005,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808e5aba7da4015acddda7fe607c,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c91809e5aba7d25015acda9589c265e,0.283766925335,0.134055703878,0.133984580636,0.448192805052
2c91808e5aba7da4015acdaf08755d6d,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808e5aba7da4015acdaf08755d6c,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91808e5aba7da4015acdaf08755d6a,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91809e5aba7d25015acd81b03022af,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c91808d5aba7da4015acdcabe7a6325,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c91808d5aba7da4015acdcabe7a632a,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91809e5aba7d25015acdc38c432900,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91809e5aba7d25015acdc38c4328fb,0.655080318451,0.1148070544,0.114746138453,0.115366473794
2c91809e5aba7d25015acdc38c4328f4,0.632600307465,0.115295343101,0.115234166384,0.136870205402
2c9180845aba7d30015acdb5b8cc0441,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c91809e5aba7d25015acdc892a9292e,0.65536916256,0.114817857742,0.114756919444,0.115056075156
2c91808d5aba7da4015acdc2b30e6266,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c9180845aba7d30015acdd72cb405ec,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c9180845aba7d30015acdae1b9903d2,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c9180935b853a2d015b8b7d5aa84ec6,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808d5aba7da4015acdc65a906300,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c91808d5aba7da4015acdc65a9062ff,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c9180935b853a2d015b8b7d5aa84ec9,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c9180935b853a2d015b8b7d5aa84ec8,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808d5aba7da4015acdcabe7a6330,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91808d5aba7da4015acddb8bfb646b,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c91808d5aba7da4015acdcabe7a6335,0.655370473862,0.114710487425,0.114649608731,0.115269452333
2c91808d5aba7da4015acddb8bfb6461,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91809e5aba7d25015acdd6c89f2a6b,0.114558428526,0.118391901255,0.652472555637,0.114577114582
2c9180975a056a64015a1e296a08742a,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c91809a59f17e5d015a21a48da730b9,0.118566468358,0.121713191271,0.644375503063,0.115344852209
2c91809a59f17e5d015a21a48da730bb,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c9180975a056a64015a1e556ce479e9,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c9180975a056a64015a1e52ab4679be,0.654551744461,0.115090198815,0.115029126406,0.115328975022
2c91809a59f17e5d015a21a7937830fe,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c9180975a056a64015a1e58ec867ab9,0.114558428526,0.118391901255,0.652472555637,0.114577114582
2c9180975a056a64015a1e58ec867abc,0.655398726463,0.114808008075,0.114747099578,0.115046210587
2c91809a59f17e5d015a21bed0cb3545,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c9180975a056a64015a22a3fb7e1824,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c9180975a056a64015a22a3fb7f1827,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c91809659f86230015a08f6a520737e,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c91809659f86230015a08f6a5207380,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c91809659f86230015a08913d696913,0.655398726463,0.114808008075,0.114747099578,0.115046210587
2c91809659f86230015a08913d696914,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91808e5aba7da4015acdd3b8075fac,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c9180935b853a2d015b8bc9ea265438,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c9180935b853a2d015b8bc9ea265436,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808e5aba7da4015acd84a62d5b30,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91809e5aba7d25015acda942fe264b,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c9180935b853a2d015b8bc253ad53f3,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91809e5aba7d25015acd9fd7e12580,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808e5aba7da4015acd68cea25a0c,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c91808e5b853b1a015b8b9c5cfb4e31,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c9180845aba7d30015acdb98289047e,0.65536916256,0.114817857742,0.114756919444,0.115056075156
2c9180ad5b853aa1015b8bb71bbc57ed,0.65536916256,0.114817857742,0.114756919444,0.115056075156
2c9180ad5b853aa1015b8bb71bbc57ef,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c9180845aba7d30015acdb98289047f,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808e5aba7da4015acdd3964e5faa,0.654551744461,0.115090198815,0.115029126406,0.115328975022
2c91808e5ba960a0015bab2cbc9615a1,0.655517220497,0.114715978503,0.11465511471,0.115111708641
2c91809e5aba7d25015acda24fb625a1,0.655517220497,0.114715978503,0.11465511471,0.115111708641
2c91809e5aba7d25015acdd6812d2a60,0.655398726463,0.114808008075,0.114747099578,0.115046210587
2c91808e5aba7da4015acddfd49560bb,0.428709506989,0.118769317865,0.334564119577,0.117957085371
2c91808d5aba7da4015acde809146502,0.114558428526,0.118391901255,0.652472555637,0.114577114582
2c91808e5aba7da4015acdad718f5d4d,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c9180a55ba961a6015bab327ca31455,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91808d5aba7da4015acde809146505,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808e5b853b1a015b8b60d8374a04,0.114544413984,0.11507050693,0.652392745018,0.117992371321
2c91808e5aba7da4015acdbd98a75ea6,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808e5aba7da4015acdbd98a75ea3,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c9180ad5b853aa1015b8be26d245a4f,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91809e5aba7d25015acd8b68112390,0.654551744461,0.115090198815,0.115029126406,0.115328975022
2c9180ad5b853aa1015b8b8fdfc95597,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c9180845aba7d30015acd9f1bc4032c,0.654551744461,0.115090198815,0.115029126406,0.115328975022
2c9180a35b853b13015b8bde0f0058ad,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c9180a35b853b13015b8bde0f0058a0,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c9180845aba7d30015acd9f1bc3031f,0.117787733674,0.11509475857,0.652530252934,0.114587247372
2c9180a35b853b13015b8bde0f00589c,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c91809e5aba7d25015acd9fba2f256a,0.655398726463,0.114808008075,0.114747099578,0.115046210587
2c91809e5aba7d25015acda942fe2641,0.114938564599,0.115466468036,0.654637634754,0.114957310259
2c91808e5aba7da4015acdd6a31a5ffd,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91808d5aba7da4015acdaab72c613b,0.114558428526,0.118391901255,0.652472555637,0.114577114582
2c91809e5aba7d25015acdb99fff27d4,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c9180ad5b853aa1015b8be0a8835a19,0.16872805357,0.169503003359,0.399502277374,0.262266665697
2c9180ad5b853aa1015b8be0a8835a1b,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c91809e5aba7d25015acdbd77cd2837,0.655620634556,0.114734075963,0.114673197269,0.114972114563
2c9180935b853a2d015b8bdbb7ab554d,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c91808d5aba7da4015acd9badff601e,0.655410170555,0.114697247744,0.114636391401,0.115256138146
2c91808d5aba7da4015acd9badff6027,0.655620634556,0.114734075963,0.114673197269,0.114972114563
